Brand,Model,Processor,RAM,Storage,Display,GPU,Price_BDT,Availability,Source,Product_URL
HP,"HP 15-fc0660au Ryzen 5 7520U 15.6"" FHD Laptop","AMD Ryzen 5 7520U (4MB L3 Cache, Up to 4.3 GHz)",16GB LPDDR5 5500 MHz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 45% NTSC",Integrated AMD Radeon Graphics can handle everyday images,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fc0660au-fhd-laptop
Acer,"Acer Aspire Lite AL15-41 AMD Ryzen 5 5625U 15.6"" FHD Laptop (UN.31ZSI.075)",Ryzen 5 5625U (up to 4.3 GHz),16GB DDR4 3200 MHz,512GB NVMe Gen3 SSD,"15.6"" FHD  (1920x1080) LED Display",41 integrates AMD Radeon Graphics for smooth visuals in everyday computing tasks,76000,In Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-lite-al15-41-ryzen-5-5625u-16gb-fhd-laptop
Acer,"Acer Aspire Lite AL15-41 AMD Ryzen 5 5625U 16GB 15.6"" FHD Laptop",Ryzen 5 5625U (up to 4.3 GHz),16GB DDR4 3200 MHz,512GB NVMe Gen3 SSD,"15.6"" FHD  (1920x1080) LED Display",41 integrates AMD Radeon Graphics for smooth visuals in daily graphics tasks and,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-lite-al15-41-ryzen-5-5625u-fhd-laptop
HP,"HP 15-fc0659au Ryzen 5 7520U 15.6"" FHD Laptop","AMD Ryzen 5 7520U (4MB L3 Cache, Up to 4.3 GHz)",16GB LPDDR5 5500Mhz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 45% NTSC",AMD Radeon Graphics with shared memory handle everyday visuals well,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fc0659au-r5-7520u-laptop
ASUS,"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop With Windows 11 Home","AMD Ryzen 5 7520U (6MB Cache, Up to 4.3 GHz)",16GB LPDDR5,512GB NVMe PCIe 3.0 SSD,"15.6"" FHD (1920x1080), Anti-glare Display",The integrated AMD Radeon graphics ensure smooth visuals for casual gaming and m,93000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-16gb-ram-laptop
Acer,"Acer Aspire 3 A325-53 Core i5 13th Gen 15.6"" FHD Win11 Laptop","Intel Core i5-1334U (12M Cache, 3.40 GHz, up to 4.60 GHz)",8GB DDR4 3200Mhz,512GB SSD,"15.6"" FHD (1920x1080)",Integrated Intel UHD Graphics make it ideal for everyday computing,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-3-a325-53-laptop
HP,"HP 15-fd0892TU Core 5 120U 15.6"" FHD Laptop","Intel Core 5-120u (12MB L3 Cache, Up to 5 GHz)",8GB DDR5 5200MHz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 62.5% sRGB",With Intel Graphics,80500,In Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fd0892tu-core-5-laptop
Acer,"Acer Aspire 15 AS15-42 Ryzen 5 7430U 15.6"" FHD Laptop","Ryzen 5 7430U (16MB L3 Cache, up to 4.30GHz)",8GB DDR4 3200MHz,512GB NVMe Gen3 SSD,"15.6"" FHD (1920x1080) IPS LED Display, 60 Hz",Connectivity and GraphicsEquipped with integrated AMD Radeon Graphics,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-15-as15-42-ryzen-5-7430u-laptop
ASUS,"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop","AMD Ryzen 5 7520U (6MB Cache, Up to 4.3 GHz)",16GB LPDDR5,512GB SSD,"15.6"" FHD (1920x1080)",Featuring AMD Radeon Graphics,93000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-go-15-l1504fa-ryzen-5-7520u-16gb-ram-laptop
HP,"HP 15-fd0880TU Core 5 120U 16GB 15.6"" FHD Laptop","Intel Core 5-120u (12MB L3 Cache, Up to 5 GHz)",16GB DDR5 5200MHz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 62.5% sRGB",The Intel integrated SoC chipset and Intel Graphics deliver clear visuals for wo,94000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fd0880tu-core-5-laptop
Dell,"Dell Latitude 3450 Core i5 13th Gen 14"" FHD Laptop","Intel Core i5-1335U (12M Cache, 3.40 GHz, up to 4.60 GHz)",8GB DDR5 5200 MHz,512GB NVMe PCIe Gen 4 SSD,"14"" FHD (1920x1080), Anti-Glare, 250 nit, 45% NTSC",Intel Iris Xe Graphics handles daily graphics tasks with improved visual perform,95000,In Stock,startech.com.bd,https://www.startech.com.bd/dell-latitude-3450-core-i5-13th-gen-14-inch-laptop
HP,"HP Victus Gaming 15-fb3166AX Ryzen 5 8645HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop","AMD Ryzen 5 8645HS (up to 5.0 GHz, 6 cores)",8GB DDR5 5600 MT/s,512GB PCIe SSD,,NVIDIA GeForce RTX 2050 4GB GDDR6,106500,In Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-gaming-15-fb3166ax-gaming-laptop
Acer,"Acer Aspire 3 A325-53 Core i5 13th Gen 15.6"" FHD Silver Laptop","Intel Core i5-1334U (12M Cache, 3.40 GHz, up to 4.60 GHz)",8GB DDR4 3200Mhz,512GB SSD,"15.6"" FHD (1920x1080)",The integrated Intel UHD Graphics provides reliable visuals for everyday tasks a,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-3-a325-53-core-i5-1334u-silver-laptop
ASUS,"ASUS Vivobook Go 14 L1404FA Ryzen 5 7520U 14"" FHD Laptop","AMD Ryzen 5 7520U (6MB Cache, Up to 4.3GHz)",16GB LPDDR5,512GB M.2 NVMe PCIe 3.0 SSD,"14"" FHD (1920X1080) 16:9, LED Backlit, 60Hz, 250nits",Integrated AMD Radeon Graphics deliver smooth images for everyday chores and lig,80000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-go-14-l1404fa-laptop
HP,"HP Victus Gaming 15-fb3167AX Ryzen 5 8645HS RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop","AMD Ryzen 5 8645HS (up to 5.0 GHz, 6 cores)",8GB DDR5 5600 MT/s,512GB PCIe SSD,,NVIDIA GeForce RTX 2050 4GB GDDR6,106500,In Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-gaming-15-fb3167ax-gaming-laptop
Acer,"Acer Aspire Lite AL15-53 Core i5 1334U 15.6"" FHD Laptop","Intel Core i5-1334U (12M Cache, 3.40GHz up to 4.60GHz)",8GB DDR4,512GB SSD,15.6″ FHD (1920×1080),while Intel UHD Graphics provides seamless graphics performance for streaming,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-lite-al15-53-core-i5-1334u-laptop
HP,"HP Victus 15-fa1393TX Core i5 13 Gen RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop","Intel Core i5-13420H (up to 4.6 GHz,12 MB L3 cache )",8 GB DDR4-3200 MT/s,512 GB PCIe M.2 SSD,,GeForce RTX 2050 4GB GDDR6,110900,In Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-15-fa1393tx-gaming-laptop
Acer,"Acer Aspire 3 A325-53 Core i5 13th Gen 16GB 15.6"" FHD Laptop","Intel Core i5-1334U (12M Cache, 3.40 GHz, up to 4.60 GHz)",16GB DDR4 3200Mhz,512GB SSD,"15.6"" FHD (1920x1080)",The integrated Intel UHD Graphics supports everyday graphics needs,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-3-a325-53-core-i5-1334u-laptop
Acer,"Acer Aspire Lite AL15-53 Core i5 1334U 16GB 15.6"" FHD Laptop","Intel Core i5-1334U (12M Cache, 3.40GHz up to 4.60GHz)",16GB DDR4,512GB SSD,15.6″ FHD (1920×1080),The integrated Intel UHD Graphics provides seamless visuals for everyday computi,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-lite-al15-53-core-i5-16gb-laptop
HP,"HP ProBook 440 G11 Core Ultra 5 14"" FHD Laptop","Core Ultra 5-125U (up to 4.3 GHz, 12 MB L3 cache)",8 GB DDR5 5600MHz,512GB PCIe SSD,"14"" FHD (1920 x 1200) IPS",in Intel Graphics provide seamless visuals for office work and video playback,110000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-probook-440-g11-laptop
Acer,"Acer Aspire Lite AL15-41 AMD Ryzen 5 7430U 15.6"" FHD Laptop",Ryzen 5 7430U (up to 4.3 GHz),16GB DDR4 3200 MHz,512GB NVMe Gen4 SSD,"15.6"" FHD  (1920x1080) LED Display",The integrated AMD Radeon Graphics supports smooth visual performance for daily ,,Out of Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-lite-al15-41-ryzen-5-laptop
Acer,"Acer Aspire Lite AL15-41 AMD Ryzen 5 7430U 15.6"" FHD Laptop (UN.31ZSI.04X)",Ryzen 5 7430U (up to 4.3 GHz),16GB DDR4 3200 MHz,512GB NVMe Gen4 SSD,"15.6"" FHD  (1920x1080) LED Display",AMD Radeon integrated graphics deliver shared graphics performance for creative ,77500,In Stock,startech.com.bd,https://www.startech.com.bd/acer-aspire-lite-al15-41-ryzen-5-15-inch-fhd-laptop
HP,"HP EliteBook 640 G11 Core Ultra 5 125U 14"" WUXGA FHD Laptop","Core Ultra 5 125U (12M L3 Cache, up to 4.3 GHz)",8 GB DDR5 5600MHz,512GB PCIe NVMe SSD,"14"" diagonal, WUXGA (1920 x 1200), IPS",and 45 percent NTSC color gamut provides rich and clear graphics,115000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-elitebook-640-g11-core-ultra-5-laptop
ASUS,"ASUS Vivobook 15 A1504VA Core 5 120U 16GB RAM 15.6"" FHD Laptop","Intel Core 5-120U (12M Cache, up to 5.0 GHz)",16GB DDR4,512GB M.2 NVMe PCIe 4.0 SSD,"15.6"" FHD (1920x1080) IPS Level, 0.2 ms, 250nits",,,Out of Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-15-a1504va-core-5-120u-laptop
HP,"HP ProBook 460 G11 Core Ultra 5 16"" WUXGA Laptop","Core Ultra 5-125H (up to 4.5 GHz, 18 MB L3 cache)",8 GB DDR5 5600MHz,512GB PCIe SSD,"16"" WUXZA (1920 x 1200) IPS",paired with Intel Arc integrated graphics for smooth performance,115000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-probook-460-g11-laptop
HP,"HP OmniBook 5 Flip x360 14-fp0133TU Core 5 120U 14"" 2K IPS Touch Laptop","Core 5 120U (12M L3 Cache, up to 5.0 GHz)",16GB LPDDR5 5200MT/s,1TB PCIe Gen4 NVMe M.2 SSD,"14"" 2K (1920 x 1200), IPS, Touch, 300 nits, 62.5% sRGB",,122000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omnibook-5-flip-x360-14-fp0133tu-laptop
HP,"HP OmniBook 5 Flip x360 14-fp0136TU Core i5 1334U 14"" 2K IPS Touch Laptop","Core i5 1334U (12M L3 Cache, up to 4.6 GHz)",16GB LPDDR5 5200MT/s,1TB PCIe Gen4 NVMe M.2 SSD,"14"" 2K (1920 x 1200), IPS, Touch",Integrated Intel Iris Xᵉ Graphics enhance visual performance for everyday tasks ,122000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omnibook-5-flip-x360-14-fp0136tu-laptop
ASUS,"Asus VivoBook 15 X1504VA Core 5 120U 15.6"" FHD Laptop","Intel Core 5 120U (12M Cache, up to 5.0 GHz)",8GB DDR4,512GB M.2 NVMe PCIe 4.0 SSD,"15.6"" FHD (1920X1080), 60Hz, 250nits Brightness",Integrated Intel Graphics delivers reliable shared memory performance for casual,82000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-15-x1504va-core-5-laptop
HP,"HP ProBook 460 G11 Core Ultra 7 16"" WUXGA Laptop","Core Ultra 7-155H (up to 4.8 GHz, 24 MB L3 cache)",8 GB DDR5 5600MHz,512GB PCIe SSD,"16"" WUXGA (1920 x 1200) IPS",It features integrated Intel Arc Graphics for crisp visuals and an immersive vie,137500,In Stock,startech.com.bd,https://www.startech.com.bd/hp-probook-460-g11-core-ultra-7-laptop
ASUS,"Asus VivoBook 15 X1504VA Core 5 120U 15.6"" FHD Laptop","Intel Core 5 120U (12M Cache, up to 5.0 GHz)",8GB DDR4,512GB M.2 NVMe PCIe 4.0 SSD,"15.6"" FHD (1920X1080), 60Hz, 250nits Brightness",Intel Graphics ensures smooth visuals for work,80000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-15-x1504va-core-5-8gb-laptop
HP,"HP Victus Gaming 15-fb3180AX Ryzen 7 7445H RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop","AMD Ryzen 7 7445H (up to 4.7 GHz, 6 cores)",8GB DDR5 5600 MT/s,1TB PCIe SSD,,NVIDIA GeForce RTX 3050 4GB GDDR6,129500,In Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-gaming-15-fb3180ax-gaming-laptop
HP,"HP ProBook 440 G11 Core Ultra 7 14"" FHD Laptop","Core Ultra 7-155U (up to 4.8 GHz, 12 MB L3 cache)",8 GB DDR5 5600MHz,512GB PCIe SSD,"14"" FHD (1920 x 1200) IPS",lifelike graphics,135000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-probook-440-g11-core-ultra-7-laptop
HP,"HP EliteBook 840 G11 Core Ultra 5 125U 14"" WUXGA FHD Laptop","Core Ultra 5 125U (12M L3 Cache, up to 4.3 GHz)",16 GB DDR5 5600MHz,512GB PCIe NVMe SSD,"14"" diagonal, WUXGA (1920 x 1200), IPS",The integrated Intel Graphics performs all routine visual activities with ease,145000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-elitebook-840-g11-core-ultra-5-laptop
HP,"HP OMEN 16-am0335TX Core i7 14th Gen RTX 5050 8GB Graphics 16"" WQXGA 240Hz Gaming Laptop","Intel Core i7-14650HX (up to 5.2 GHz, 30 MB L3 cache)",16 GB DDR5-5600 MHz,1 TB PCIe Gen4 NVMe M.2 SSD,,"8 GB, GDDR7, NVIDIA GeForce RTX 5050",209000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omen-16-am0335tx-core-i7-laptop
HP,"HP OMEN 16-am0334TX Core i7 14th Gen 32GB RTX 5050 8GB Graphics 16"" WQXGA 240Hz Gaming Laptop","Intel Core i7-14650HX (up to 5.2 GHz, 30 MB L3 cache)",32 GB DDR5-5600 MHz,1 TB PCIe Gen4 NVMe M.2 SSD,,"8 GB, GDDR7, NVIDIA GeForce RTX 5050",229000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omen-16-am0334tx-laptop
HP,"HP OmniBook Ultra Flip x360 14-fh0103TU Core Ultra 7 256V 14"" 3K OLED Touch Laptop","Core Ultra 7 256V (12M L3 Cache, up to 4.8 GHz)",16GB LPDDR5x-8533MHz,1 TB PCIe Gen4 NVMe M.2 SSD,"14"" 3K (2880 x 1800), OLED, 120Hz, 0.2ms, Touch, Corning Gorilla Glass 5",,229000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omnibook-ultra-flip-x360-14-fh0103tu-laptop
HP,"HP OmniBook Ultra Flip x360 14-fh0104TU Core Ultra 7 256V 14"" 3K OLED Touch Laptop","Core Ultra 7 256V (12M L3 Cache, up to 4.8 GHz)",16GB LPDDR5x-8533MHz,1 TB PCIe Gen4 NVMe M.2 SSD,"14"" 3K (2880 x 1800), OLED, 120Hz, 0.2ms, Touch, Corning Gorilla Glass 5",,229000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omnibook-ultra-flip-x360-14-fh0104tu-laptop
HP,"HP OMEN 16-am0333TX Core i9 14th Gen RTX 5070 8GB Graphics 16"" WQXGA 240Hz Gaming Laptop","Intel Core i9-14900HX (Up to 5.8 GHz, 36 MB L3 cache)",32 GB DDR5-5600 MHz,1 TB PCIe Gen4 NVMe M.2 SSD,,"8 GB, GDDR7, NVIDIA GeForce RTX 5070",336000,In Stock,startech.com.bd,https://www.startech.com.bd/hp-omen-16-am0333tx-laptop
HP,"HP Victus Gaming 15-fa2275TX Core i5 13th Gen RTX 3050 6GB Graphics 15.6"" FHD Laptop","Intel Core i5-13420H (up to 4.6 GHz,12 MB L3 cache )",8GB DDR4-3200 MT/s,512 GB PCIe Gen4 NVMe M.2 SSD,,NVIDIA GeForce RTX 3050 Laptop GPU (6 GB GDDR6 dedicated),,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-gaming-15-fa2275tx-laptop
HP,"HP Victus Gaming 15-fa2276TX Core i5 13th Gen RTX 3050 6GB Graphics 15.6"" FHD Laptop","Intel Core i5-13420H (up to 4.6 GHz,12 MB L3 cache )",8GB DDR4-3200 MT/s,512 GB PCIe Gen4 NVMe M.2 SSD,,NVIDIA GeForce RTX 3050 Laptop GPU (6 GB GDDR6 dedicated),,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-gaming-15-fa2276tx-laptop
ASUS,"ASUS ExpertBook P1 P1503CVA Core 3 100U 15.6"" FHD Laptop","Intel Core 3 100U(10M Cache, up to 4.70GHz)",8GB DDR5 5600MT/s,512GB M.2 NVMe PCIe 4.0 SSD,"15.6"" FHD (1920 x 1080), IPS, Anti Glare, 300Nits",Intel UHD Graphics supports daily visual tasks,78000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-expertbook-p1-p1503cva-core-3-15-inch-laptop
ASUS,"Asus Vivobook 14 A1404VA Core 5 120U 14"" FHD Laptop","Intel Core 5-120U (12M Cache, Up to 5.0 GHz)",16GB DDR5,512GB M.2 PCIe 4.0 SSD,"14"" FHD (1920 x 1080) IPS, Anti-glare",Asus Vivobook 14 A1404VA Core 5 120U 14 inch FHD Laptop uses Intel integrated gr,93000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-14-a1404va-laptop
HP,"HP 15-fd0268TU Core i5 13th Gen 15.6"" FHD Laptop with Original Windows & Office","Intel Core i5-1334U (up to 4.6 GHz, 12 MB L3 cache)",8GB DDR4 3200MHz,512GB PCIe M.2 SSD,"15.6"" FHD (1920 x 1080)",the integrated Intel SoC chipset and shared memory Intel UHD Graphics deliver de,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fd0268tu-core-i5-13th-gen-laptop
ASUS,"Asus Vivobook 14 A1404VA Core 5 120U 14"" FHD Laptop Cool Silver","Intel Core 5-120U (12M Cache, Up to 5.0 GHz)",16GB DDR5,512GB M.2 PCIe 4.0 SSD,"14"" FHD (1920 x 1080) IPS, Anti-glare",Asus Vivobook 14 A1404VA Core 5 120U 14 inch FHD Laptop uses Intel integrated gr,93000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-14-a1404va-laptop-cool-silver
HP,"HP 15-fd0800TU Core 5 120u 15.6"" FHD Copilot+PC Laptop","Intel Core 5-120u (12MB L3 Cache, Up to 5 GHz)",16GB DDR4 3200Mhz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 62.5% sRGB",The integrated Intel Iris Xe Graphics provides flawless images for streaming,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fd0800tu-laptop
ASUS,"Asus VivoBook 15 A1504VA Intel Core 5 120U 15.6"" FHD Laptop","Intel Core 5 120U (12M Cache, up to 5.0 GHz)",16GB DDR5,512GB M.2 NVMe PCIe 4.0 SSD,"15.6"" FHD (1920X1080), 60Hz, 250nits Brightness",The Asus VivoBook 15 A1504VA Core 5 120U Laptop also comes with Intel UHD Graphi,93000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-15-a1504va-intel-core-5-laptop
HP,"HP 15-fr0067TU Core i5 13th Gen 15.6"" FHD Laptop","Intel Core i5-13420H (12MB L3 Cache, Up to 4.6 GHz)",16GB DDR4 3200Mhz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 62.5% sRGB",Intel UHD Graphics offers vibrant images and efficient graphics management for e,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fr0067tu-laptop
HP,"HP 15-fr0076TU Core i5 13th Gen 15.6"" FHD Laptop","Intel Core i5-13420H (12MB L3 Cache, Up to 4.6 GHz)",16GB DDR4-3200 MHz,512 GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), Anti-Glare, 250 nits, 62.5% sRGB",Intel UHD Graphics with shared memory manages daily graphics tasks efficiently,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fr0076tu-core-i5-13th-gen-laptop
ASUS,"ASUS Vivobook 15 A1504VA Core 5 120U 16GB DDR5 RAM 15.6"" FHD Laptop","Intel Core 5-120U (12M Cache, up to 5.0 GHz)",16GB DDR5,512GB M.2 NVMe PCIe 4.0 SSD,"15.6"" FHD (1920x1080) IPS Level, 0.2 ms, 250nits",,93000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-vivobook-15-a1504va-core-5-ddr5-laptop
Lenovo,"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13th Gen 14"" WUXGA Laptop With FreeDOS","Intel Core i5-13420H (12MB Cache, up to 4.6GHz)",16GB LPDDR5-4800,512GB M.2 PCIe 4.0x4 NVMe SSD,"14"" WUXGA (1920x1200) IPS, 300 nits Anti-glare",Integrated Intel UHD Graphics deliver dependable visual performance for everyday,85000,In Stock,startech.com.bd,https://www.startech.com.bd/lenovo-ideapad-slim-3-14irh10-laptop-with-freedos
HP,"HP 15-fr0077TU Core i5 13th Gen 15.6"" FHD Laptop","Intel Core i5-13420H (12MB L3 Cache, Up to 4.6 GHz)",16GB DDR4-3200 MT/s,512 GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), Anti-Glare, 250 nits, 62.5% sRGB",Users get Intel UHD graphics for everyday graphical work,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fr0077tu-laptop
ASUS,"Asus ExpertBook B1 B1403CVA Core 5 120U 8GB RAM 14"" FHD Laptop","Intel Core 5 120U (12MB Cache, Up to 5.0GHZ, 10C)",8GB DDR5 5600MT/s,512GB SSD,"14"", FHD (1920 x 1080) 16:9, Anti-glare display",The laptop includes Intel Iris Graphics,85000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-expertbook-b1-b1403cva-core-5-laptop
HP,"HP 14-ep0408TU Core i5 13th Gen 14"" FHD Laptop","Intel Core i5-1334U (12MB L3 Cache, Up to 4.6 GHz)",16GB DDR4 3200MHz,512GB PCIe M.2 SSD,"14"" FHD (1920 x 1080) LED Display",it also includes Intel UHD Graphics,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-14-ep0408tu-core-i5-laptop
Lenovo,"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13th Gen 14"" IPS Laptop With Backlit Keyboard","Intel Core i5-13420H (12MB Cache, up to 4.6GHz)",16GB LPDDR5-4800,512GB M.2 PCIe 4.0x4 NVMe SSD,"14"" WUXGA (1920x1200) IPS, 300 nits Anti-glare",,87000,In Stock,startech.com.bd,https://www.startech.com.bd/lenovo-ideapad-slim-3-14irh10-core-i5-laptop
HP,"HP 15-fr0065TU Core i5 13th Gen 15.6"" FHD Laptop","Intel Core i5-13420H (12MB L3 Cache, Up to 4.6 GHz)",16GB DDR4 3200Mhz,512GB PCIe NVMe M.2 SSD,"15.6"" FHD (1920 x 1080), anti-glare, 250 nits, 62.5% sRGB",The integrated Intel UHD Graphics provides vivid pictures and efficient graphics,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-15-fr0065tu-laptop
HP,"HP ENVY 15-ep1890TX Core i7 11th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD Touch Gaming Laptop","Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)",16GB DDR4-3200,1TB SSD,,RTX 3050 Ti 4 GB GDDR6,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-envy-15-ep1890tx-core-i7-11th-gen-laptop
Walton,"Walton ACC PASSION BX513U Pro Core i5 13th Gen 16GB RAM 16"" 2.5K IPS Display Laptop","Intel Core i5-1335U (12MB Cache, 1.3GHz up to 4.6GHz)",16GB LPDDR4,512GB Gen3 SSD,"16"" 2.5K WQXGA (2560x1600) IPS",The graphics are powered by Intel Iris Xe Graphics,85550,In Stock,startech.com.bd,https://www.startech.com.bd/walton-acc-passion-bx513u-pro-core-i5-13th-gen-laptop
HP,"HP 14-ep0134TU Core i7 13th Gen 14"" FHD Laptop","Intel Core i7-1355U (12MB Cache, Up to 5.0 GHz)",16GB DDR4 3200MHz,512GB PCIe M.2 SSD,"14"" FHD (1920 x 1080) LED Display",,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-14-ep0134tu-laptop
Lenovo,"Lenovo IdeaPad Slim 3 15IRH10R Core 5 210H 16GB RAM 15.3"" IPS Laptop","Intel Core 5 210H (12MB Cache, E-P Core, 3.6- 4.8GHz)",16GB DDR5-4800,512GB M.2 PCIe 4.0x4 NVMe SSD,"15.3"" WUXGA (1920x1200) IPS, 300 nits Anti-glare",The laptop also includes Intel UHD Graphics for reliable integrated visuals,88500,In Stock,startech.com.bd,https://www.startech.com.bd/lenovo-ideapad-slim-3-15irh10r-16gb-ram-laptop
HP,"HP Victus Gaming 15-fb3105AX Ryzen 7 8845HS RTX 4050 6GB Graphics 15.6"" FHD Gaming Laptop","AMD Ryzen 7 8845HS (up to 5.1 GHz, 16 MB L3 cache)",16GB DDR5 5600 MT/s,1TB PCIe SSD,,NVIDIA GeForce RTX 4050 6GB GDDR6,,Out of Stock,startech.com.bd,https://www.startech.com.bd/hp-victus-gaming-15-fb3105ax-ryzen-7-laptop
Lenovo,"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H 14"" WUXGA Laptop With FreeDOS","Intel Core 5 210H (12MB Cache, Up to 4.8GHz)",16GB DDR5-4800,512GB M.2 PCIe 4.0x4 NVMe SSD,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",Integrated Intel Graphics provides clear graphics for regular chores,88500,In Stock,startech.com.bd,https://www.startech.com.bd/lenovo-ideapad-slim-3-14irh10r-laptop-with-freedos
ASUS,"Asus ExpertBook B1 B1503CVA Core 5 120U 15.6"" FHD Laptop","Intel Core 5-120U (10C, Up to 5.0GHZ, 12MB Cache)",8GB DDR5,512GB M.2 2280 NVMe PCIe 4.0,"15.6"", FHD (1920 x 1080) 16:9, Anti-glare display",The Intel UHD Graphics,88000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-expertbook-b1-b1503cva-core-5-laptop
ASUS,"Asus ExpertBook B1 B1403CVA Core i7 13th Gen 8GB RAM 14"" FHD Laptop","Intel Core i7-13620H (10C, Up to 4.9GHZ, 24MB Cache)",8GB DDR5,512GB Gen4 SSD,"14"", FHD (1920 x 1080) 16:9, Anti-glare display",Its integrated Intel UHD Graphics,90000,In Stock,startech.com.bd,https://www.startech.com.bd/asus-expertbook-b1-b1403cva-laptop
Lenovo,"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13th Gen 1TB SSD 14"" WUXGA Laptop With FreeDOS","Intel Core i5-13420H (12MB Cache, up to 4.6GHz)",16GB LPDDR5-4800,1TB M.2 PCIe 4.0x4 NVMe SSD,"14"" WUXGA (1920x1200) IPS, 300 nits Anti-glare",Integrated Intel UHD Graphics provide robust visual performance for everyday com,92500,In Stock,startech.com.bd,https://www.startech.com.bd/lenovo-ideapad-slim-3-14irh10-1tb-ssd-laptop-with-freedos
